,Background,Background Error,Branch Lengths,Branches,Curvature,Gauss. Width,Intensity Error,Lengths,Peak Intensity,Width Error,Widths
138,,,"[10.828427124746192, 11.899494936611667, 7.0710678118654755, 8.4852813742385713, 19.899494936611667, 5.2426406871192848, 2.8284271247461903, 45.941125496954271, 6.4142135623730949, 0, 16.899494936611667, 8.4852813742385713, 12.82842712474619, 6.2426406871192848, 1.0, 15.727922061357859, 18.313708498984763, 14.899494936611669, 9.2426406871192857, 7.0710678118654755, 19.384776310850242, 2.8284271247461903, 15.242640687119286, 9.8994949366116671, 7.6568542494923806, 24.970562748477146, 5.6568542494923806, 41.870057685088803, 1.0, 7.6568542494923797, 5.8284271247461898, 5.6568542494923806, 25.485281374238571, 1.4142135623730951, 20.727922061357859, 7.0710678118654755, 5.6568542494923806, 7.0710678118654755, 0, 27.313708498984763, 9.4142135623730958, 6.6568542494923806, 0, 5.6568542494923806, 5.6568542494923806, 7.0710678118654755, 2.8284271247461903, 4.4142135623730949, 13.828427124746192, 8.2426406871192857, 12.899494936611667, 8.4852813742385713, 9.8994949366116671, 7.0710678118654755, 0, 9.8994949366116671, 8.4852813742385713, 5.2426406871192857, 16.142135623730955, 3.8284271247461903, 6.6568542494923806, 8.4852813742385713, 50.284271247461895, 12.656854249492381, 8.0710678118654755, 27.384776310850242, 9.8284271247461898, 5.6568542494923806, 0, 5.6568542494923806, 40.384776310850235, 1.0, 9.4852813742385713, 10.242640687119284, 5.6568542494923806]",75,0.06930239380965847,,,1.8009958550947458,,,Neg. FWHM
139,,,"[28.213203435596434, 5.2426406871192857, 26.485281374238571, 1.0, 13.485281374238571, 6.6568542494923806, 9.2426406871192857, 13.82842712474619, 21.970562748477146, 0, 1.0, 42.627416997969505, 8.4852813742385713, 12.899494936611667, 7.8284271247461898, 11.071067811865476, 6.8284271247461898]",17,0.12926606100790888,,,1.2003484329741436,,,0.065489444451057977
140,,,"[33.556349186104043, 1.0, 7.6568542494923806, 19.485281374238571, 8.4852813742385713, 7.0710678118654755, 0, 7.0710678118654755, 7.6568542494923806, 10.485281374238571, 8.4852813742385713, 6.2426406871192857, 10.242640687119284, 9.2426406871192839, 21.313708498984763, 5.6568542494923806, 5.2426406871192848, 4.4142135623730949, 7.2426406871192848, 0, 16.313708498984763, 8.0710678118654755, 38.899494936611667, 1.0, 10.071067811865476, 2.4142135623730949, 24.55634918610405]",27,0.15678198902808713,,,1.212937789870535,,,0.051534372464410616
141,,,"[26.142135623730955, 36.556349186104043, 10.485281374238571, 46.627416997969519, 13.65685424949238, 78.083261120685179, 7.6568542494923797, 16.142135623730955, 10.071067811865476, 22.142135623730955, 25.899494936611667, 7.0710678118654755, 0, 7.2426406871192848, 9.6568542494923797, 16.656854249492383, 17.485281374238571, 7.0710678118654755]",18,0.09840740397646051,,,0.9344070612486823,,,Fit Fail
142,,,"[16.485281374238575, 12.65685424949238, 13.071067811865476, 13.82842712474619, 37.313708498984759, 8.2426406871192857, 10.242640687119286, 1.0]",8,0.19634875947566408,,,0.4363304078828902,,,Fit Fail
143,,,"[15.899494936611667, 10.485281374238571, 7.6568542494923806, 7.0710678118654755, 7.0710678118654755, 17.727922061357859, 26.727922061357859, 4.8284271247461898, 9.4852813742385713, 11.899494936611667]",10,0.21838539177970154,,,0.47875115040502425,,,0.13084793947843018
144,,,"[21.313708498984763, 14.242640687119286, 22.55634918610405, 11.313708498984763, 11.071067811865476, 8.4852813742385713, 9.4852813742385713, 0, 19.899494936611671, 6.2426406871192857, 1.0, 27.798989873223338, 24.55634918610405, 14.242640687119286, 17.071067811865476, 1.4142135623730951, 0, 1.0]",18,0.1484649097605199,,,0.7654314624123353,,,Fit Fail
145,,,"[3.8284271247461903, 8.6568542494923797, 0, 8.0710678118654755, 2.0, 5.6568542494923806, 2.8284271247461903, 11.485281374238571, 6.2426406871192848, 7.0710678118654755, 5.6568542494923806, 17.142135623730955, 36.627416997969526, 10.899494936611667, 6.6568542494923806, 5.6568542494923806, 5.6568542494923806, 3.4142135623730949, 0, 29.727922061357859]",20,0.12216054533121529,,,0.5622217602801919,,,0.076346588080532768
146,,,"[32.384776310850242, 5.6568542494923806, 5.2426406871192857, 5.6568542494923806, 0, 7.6568542494923797, 7.0710678118654755, 15.071067811865477, 13.656854249492381, 9.0710678118654755, 11.899494936611667]",11,0.2181120548597509,,,0.40820201984830756,,,0.0050728640220330619
147,,,"[40.556349186104043, 9.4852813742385713, 23.313708498984763, 11.313708498984763, 16.485281374238571, 1.0, 3.8284271247461898, 5.2426406871192848, 9.2426406871192857, 22.899494936611667]",10,0.10362786994794027,,,0.429544579256989,,,0.0095697375771903563
148,,,"[15.071067811865477, 2.8284271247461903, 21.899494936611667, 4.8284271247461898, 15.142135623730955, 19.384776310850242, 28.627416997969529, 7.6568542494923797, 7.0710678118654755, 5.6568542494923806, 1.0, 15.242640687119286, 0, 49.455844122715703, 9.4852813742385713, 7.0710678118654755, 7.2426406871192848, 22.485281374238575, 10.828427124746192, 36.112698372208094, 22.970562748477146, 25.727922061357859, 15.071067811865477, 14.142135623730955, 22.313708498984766, 42.798989873223327, 19.970562748477146, 8.0710678118654755, 17.142135623730955, 15.899494936611667, 23.071067811865476, 6.8284271247461898, 8.6568542494923797, 0, 16.55634918610405, 6.6568542494923806, 11.071067811865476, 7.0710678118654755, 9.8994949366116671, 2.8284271247461903, 16.727922061357859, 7.0710678118654755, 2.8284271247461903, 26.97056274847715, 4.8284271247461898, 27.55634918610405, 5.4142135623730949, 17.899494936611667, 8.8284271247461898, 1.0, 21.384776310850242, 34.313708498984759, 1.0, 6.6568542494923806, 35.970562748477143, 20.142135623730955, 8.2426406871192857, 14.899494936611667, 27.970562748477146, 7.0710678118654755, 8.0710678118654755, 1.0, 14.828427124746192, 35.455844122715718, 13.485281374238573, 15.142135623730955, 2.4142135623730949, 19.798989873223338, 1.0, 1.0, 10.899494936611667, 24.55634918610405, 79.740115370177577, 74.083261120685179, 8.2426406871192857, 5.6568542494923806, 7.0710678118654755, 3.0, 14.313708498984763, 9.8994949366116671, 18.727922061357859, 51.284271247461888, 36.698484809835001, 35.384776310850235, 1.0, 19.142135623730955, 9.2426406871192857, 5.2426406871192857, 11.899494936611667, 5.6568542494923806, 8.2426406871192839, 11.82842712474619, 13.727922061357859, 17.142135623730955, 9.8284271247461898, 29.970562748477146, 7.0710678118654755, 15.899494936611669, 9.4852813742385713, 40.698484809834994, 10.485281374238571, 8.4852813742385713, 7.0710678118654755, 15.313708498984763, 5.0, 7.0710678118654755, 6.2426406871192848, 33.556349186104043, 5.8284271247461898, 8.0710678118654755, 0, 16.313708498984763, 7.0710678118654755, 10.82842712474619, 9.0710678118654755, 11.899494936611667, 9.4852813742385713, 15.485281374238571]",118,0.043509757098727786,,,3.466617559672096,,,0.12606304111880898
149,,,"[44.041630560342604, 77.426406871192825, 30.798989873223338, 15.899494936611667, 13.485281374238571, 6.6568542494923806, 32.041630560342625, 12.071067811865476, 7.2426406871192848, 19.899494936611667, 21.313708498984766, 24.55634918610405, 13.485281374238571, 25.313708498984766, 9.8994949366116671, 12.313708498984763, 6.8284271247461898, 12.727922061357859, 27.213203435596434, 3.8284271247461903, 8.4852813742385713, 3.8284271247461903, 8.4852813742385713, 22.55634918610405, 9.8994949366116671, 8.6568542494923797, 73.669047558312087, 7.0710678118654755, 2.4142135623730949, 0, 5.6568542494923806, 27.55634918610405, 7.0710678118654755, 2.0, 24.899494936611671, 10.485281374238571, 7.6568542494923797, 11.899494936611667, 9.6568542494923797, 13.656854249492381, 2.0, 14.899494936611667, 25.798989873223338, 9.6568542494923797, 27.55634918610405, 6.2426406871192848, 17.485281374238571, 28.798989873223338, 12.242640687119287, 8.8284271247461898, 5.6568542494923806]",51,0.08046954150503219,,,2.2807585569106914,,,Fit Fail
150,,,"[5.6568542494923806, 5.6568542494923806, 6.6568542494923797, 18.071067811865479, 2.4142135623730949, 13.899494936611667, 15.727922061357859, 1.0, 9.0710678118654755, 16.313708498984763, 16.313708498984763, 7.0710678118654755, 7.0710678118654755, 1.0, 4.8284271247461898, 8.6568542494923797, 7.0710678118654755, 1.0, 5.6568542494923806, 18.899494936611667, 5.6568542494923806, 27.384776310850242]",22,0.16638638683465476,,,0.6928925712529302,,,Fit Fail
151,,,"[9.0710678118654755, 10.656854249492381, 35.798989873223334, 5.6568542494923806, 7.2426406871192848, 7.0710678118654755, 0, 5.6568542494923806, 2.8284271247461903, 8.6568542494923797, 3.8284271247461898, 11.899494936611667, 35.455844122715718, 5.6568542494923806, 8.4852813742385713, 4.4142135623730949, 7.0710678118654755, 7.0710678118654755, 7.0710678118654755, 2.4142135623730949, 13.242640687119287, 62.669047558312101, 72.941125496954257, 12.656854249492381, 6.8284271247461898, 10.65685424949238, 8.4852813742385713, 8.4852813742385713, 1.0, 3.4142135623730949, 20.485281374238571, 26.970562748477146, 8.4852813742385713, 1.0, 34.627416997969526, 1.0, 5.6568542494923806, 7.6568542494923797, 5.6568542494923806, 74.083261120685194, 7.0710678118654755, 5.8284271247461898, 17.313708498984763, 92.669047558312073, 5.2426406871192857, 28.970562748477146, 9.0710678118654755, 7.8284271247461898, 5.2426406871192857, 5.6568542494923806, 22.313708498984763, 9.6568542494923815, 0, 5.2426406871192848, 7.0710678118654755, 22.142135623730955, 5.6568542494923806, 21.313708498984766, 0, 15.313708498984763, 7.4142135623730949, 0, 25.727922061357859, 0, 5.2426406871192857, 5.2426406871192848]",66,0.07076183393814181,,,4.103753138820708,,,0.35047311646380525
152,,,"[8.6568542494923797, 5.2426406871192848, 4.4142135623730949, 9.0710678118654755, 8.2426406871192857, 7.6568542494923797, 15.313708498984763, 8.0710678118654755, 13.071067811865477]",9,0.2938471696986541,,,0.409230124985832,,,0.13942819433123529
153,,,"[16.656854249492383, 5.2426406871192857, 32.55634918610405, 16.142135623730955, 8.4852813742385713, 8.6568542494923797, 0, 28.313708498984763, 33.870057685088817, 34.313708498984766, 38.384776310850228, 5.6568542494923806, 14.071067811865477, 14.899494936611667, 5.6568542494923806, 3.8284271247461898, 5.6568542494923806, 33.55634918610405, 13.071067811865477, 13.899494936611667, 21.313708498984763, 5.6568542494923806, 21.727922061357862, 22.55634918610405, 9.0710678118654755, 6.6568542494923806, 39.041630560342611, 1.0, 8.4852813742385713, 27.970562748477146, 15.55634918610405, 17.828427124746192, 40.970562748477128, 18.899494936611667, 15.142135623730955]",35,0.052880585788639564,,,3.077955944167904,,,0.1469145012394511
154,,,"[20.899494936611667, 1.0, 1.0, 26.313708498984763, 5.6568542494923806, 13.071067811865476, 0, 1.0, 19.55634918610405, 33.213203435596434, 5.6568542494923806, 10.485281374238571, 37.041630560342618, 1.0, 5.6568542494923806, 26.727922061357862, 5.6568542494923806, 15.313708498984763, 5.6568542494923806, 26.970562748477146, 2.0, 12.485281374238571, 0, 31.798989873223338, 9.0710678118654755, 33.798989873223334, 10.414213562373096, 4.8284271247461898, 6.6568542494923806, 36.97056274847715, 7.0, 0, 8.0710678118654755, 47.455844122715703, 1.0, 7.0710678118654755, 0, 3.8284271247461898, 25.627416997969529, 9.0710678118654755, 7.0710678118654755, 22.899494936611667, 10.899494936611667, 1.0, 0, 4.4142135623730949, 8.4852813742385713, 4.8284271247461898, 8.6568542494923797, 29.97056274847715, 8.4852813742385713, 9.4852813742385713, 23.970562748477146, 5.6568542494923806, 1.4142135623730951, 5.2426406871192857, 5.6568542494923806, 55.870057685088788, 2.4142135623730949, 11.242640687119286, 1.0, 7.0710678118654755, 24.313708498984766, 17.313708498984763, 5.8284271247461898, 10.071067811865476, 21.142135623730955, 6.6568542494923806, 0]",69,0.03743880102807787,,,1.8386625380878816,,,Fit Fail
155,,,"[15.656854249492383, 26.384776310850242, 15.313708498984763, 1.0, 8.6568542494923797, 37.556349186104043, 14.899494936611667, 12.071067811865477, 1.0, 5.2426406871192857, 5.6568542494923806, 5.6568542494923806, 1.0, 6.6568542494923797, 33.899494936611667, 21.55634918610405, 14.485281374238571, 7.2426406871192848, 12.485281374238571, 1.0, 11.656854249492381, 14.485281374238573, 2.0, 13.899494936611667, 6.4142135623730949, 7.0710678118654755, 4.4142135623730949, 1.0, 16.899494936611667, 9.4852813742385713, 18.727922061357859, 7.8284271247461898, 6.6568542494923806, 7.0710678118654755, 7.0710678118654755, 18.142135623730955, 49.698484809834994, 21.970562748477146, 35.213203435596427, 12.899494936611667, 50.112698372208072, 13.313708498984763, 8.0710678118654755, 11.071067811865476, 5.2426406871192848, 32.213203435596434, 13.65685424949238, 0, 1.4142135623730951, 0, 19.727922061357859, 15.899494936611667, 5.6568542494923806, 8.4852813742385713, 2.4142135623730949, 1.0, 18.485281374238571, 5.2426406871192848, 5.6568542494923806]",59,0.07604375170504865,,,2.8076233220005027,,,0.063411569291287662
156,,,"[10.899494936611667, 35.213203435596427, 1.0, 10.656854249492381, 1.0, 5.4142135623730949, 21.727922061357859, 6.6568542494923797, 1.4142135623730951, 5.6568542494923806, 20.142135623730955, 9.2426406871192857, 5.2426406871192848, 12.242640687119286, 5.6568542494923806, 1.4142135623730951, 7.0710678118654755, 0, 7.0710678118654755, 5.8284271247461898, 1.0, 10.485281374238571, 48.870057685088781, 9.4852813742385713, 1.0, 8.4852813742385713, 1.0, 7.2426406871192857, 4.8284271247461898, 12.071067811865476, 5.6568542494923806, 17.899494936611667, 24.142135623730955, 49.455844122715696, 16.071067811865476, 46.970562748477136, 8.4142135623730958, 18.899494936611667, 19.142135623730955, 11.242640687119286, 6.6568542494923806, 53.627416997969505, 1.0, 21.55634918610405, 22.55634918610405, 7.0710678118654755, 41.798989873223327, 12.071067811865477, 20.55634918610405, 7.6568542494923806, 1.0, 15.82842712474619, 25.485281374238575, 27.485281374238575, 5.4142135623730949, 4.8284271247461898, 5.6568542494923806, 9.2426406871192857, 7.6568542494923806, 13.485281374238571, 24.627416997969529, 8.8284271247461898, 6.6568542494923806, 30.899494936611671, 7.6568542494923806, 7.2426406871192848, 9.8994949366116671, 8.0710678118654755, 9.0710678118654755, 43.556349186104043, 1.0, 6.6568542494923806, 24.071067811865479, 6.8284271247461898, 5.6568542494923806, 22.55634918610405, 14.727922061357859, 6.4142135623730949, 31.041630560342625, 13.242640687119286, 11.899494936611667, 11.899494936611667, 7.6568542494923797, 31.727922061357859, 18.727922061357859, 29.142135623730955, 0, 26.55634918610405, 48.384776310850214, 5.6568542494923806, 17.55634918610405, 7.0710678118654755, 28.041630560342625, 1.0, 7.6568542494923797, 1.0, 7.0710678118654755, 30.384776310850242, 9.2426406871192857, 15.899494936611669, 5.2426406871192857, 37.313708498984766, 19.727922061357859, 8.2426406871192857, 5.6568542494923806, 28.213203435596434, 18.485281374238571, 67.183766184073534, 1.0, 8.0710678118654755, 12.071067811865476, 31.041630560342625, 25.485281374238571, 5.6568542494923806, 44.627416997969505, 24.970562748477146, 11.242640687119286, 6.2426406871192848, 6.6568542494923797, 7.6568542494923797, 65.183766184073534, 5.4142135623730949, 5.6568542494923806, 60.041630560342597, 9.2426406871192857, 34.698484809835001, 19.071067811865479, 5.6568542494923806]",128,0.060350701799446085,,,4.230400321773061,,,0.16591213499093424
157,,,"[31.313708498984763, 19.899494936611671, 9.4852813742385713, 16.828427124746192, 12.899494936611667, 7.8284271247461898, 6.6568542494923806, 28.384776310850242, 1.0, 6.8284271247461898, 16.828427124746192, 33.384776310850242, 5.6568542494923806, 0, 11.899494936611667, 13.899494936611667]",16,0.08446231625021296,,,0.7230011101723487,,,0.06776232151009999
158,,,"[1.0, 14.142135623730955, 17.142135623730955, 9.8994949366116671, 36.213203435596427, 16.727922061357859, 13.313708498984763, 8.0710678118654755, 0, 34.970562748477143, 11.899494936611667, 6.2426406871192857, 20.798989873223338, 7.6568542494923797, 22.798989873223338, 7.0710678118654755, 18.313708498984763, 7.0710678118654755, 14.485281374238573, 37.041630560342618, 2.4142135623730949, 7.0710678118654755, 38.798989873223327, 5.6568542494923806, 29.313708498984763, 1.0]",26,0.09450602261721866,,,0.9765810862593464,,,Fit Fail
159,,,"[17.727922061357859, 9.0710678118654755, 41.213203435596427, 8.6568542494923797, 27.970562748477146]",5,0.2310511072962755,,,0.45646539312775397,,,0.055920891669918864
160,,,"[26.970562748477146, 9.4852813742385713, 38.284271247461895, 9.4852813742385713, 45.941125496954271, 5.6568542494923806, 7.2426406871192848, 4.2426406871192857, 23.142135623730955, 5.6568542494923806, 5.6568542494923806, 5.6568542494923806, 0, 13.071067811865476, 5.6568542494923806, 7.0710678118654755, 25.798989873223338, 15.142135623730955, 5.6568542494923806, 20.55634918610405, 8.0, 30.798989873223338, 7.0710678118654755, 11.656854249492381, 8.2426406871192839, 19.970562748477146, 15.55634918610405, 13.242640687119286, 1.0, 54.941125496954264, 36.213203435596427, 1.0, 0, 14.485281374238571, 9.4852813742385713]",35,0.10131981211687012,,,2.6616916296230575,,,0.13194012666817892
161,,,"[27.384776310850242, 1.0, 1.0, 5.6568542494923806, 8.6568542494923797, 12.071067811865476, 0, 1.4142135623730951, 7.0710678118654755, 14.656854249492381, 5.6568542494923806, 10.485281374238571, 5.2426406871192857, 8.2426406871192839, 5.2426406871192857, 32.970562748477143, 30.384776310850242, 16.313708498984763, 10.656854249492381, 7.0710678118654755, 7.0710678118654755, 1.0, 0, 8.4852813742385713, 12.899494936611667, 7.0710678118654755, 19.313708498984763]",27,0.1333785442876206,,,0.13002262176407473,,,Neg. FWHM
162,,,"[19.55634918610405, 5.6568542494923806, 10.65685424949238, 8.4852813742385713, 1.4142135623730951, 6.6568542494923797, 12.899494936611669]",7,0.37194481281162495,,,0.28488587955826217,,,0.053605229178472477
163,,,"[12.485281374238573, 5.6568542494923806, 7.0710678118654755, 5.8284271247461898, 10.485281374238571, 5.2426406871192848, 4.0, 5.6568542494923806, 17.65685424949238, 5.2426406871192857]",10,0.34039647919272825,,,0.32489231715115435,,,0.048977073460933176
164,,,"[7.6568542494923797, 2.4142135623730949, 5.6568542494923806, 8.8284271247461898, 31.798989873223338]",5,0.2311494977901498,,,0.24740745395311872,,,0.041131457561483821
165,,,"[6.6568542494923806, 6.8284271247461898, 8.8284271247461898, 13.313708498984763, 21.384776310850242, 5.6568542494923806, 39.698484809834987, 32.213203435596434, 8.0710678118654755, 47.526911934581165, 12.313708498984763, 52.041630560342604, 3.8284271247461903, 33.041630560342625, 8.4852813742385713, 0, 9.0710678118654755, 9.8994949366116671, 6.4142135623730949, 19.485281374238575, 12.313708498984763, 9.4852813742385713, 5.6568542494923806, 17.727922061357859, 18.485281374238575, 1.4142135623730951, 2.4142135623730949, 1.0, 5.6568542494923806, 2.8284271247461903, 8.0710678118654755, 7.0710678118654755, 31.798989873223338, 8.4852813742385713, 10.485281374238571, 26.485281374238575, 16.313708498984763, 1.0, 7.0, 18.313708498984763, 18.313708498984763, 15.899494936611669, 8.6568542494923797, 8.0710678118654755, 3.8284271247461903, 7.0710678118654755, 5.6568542494923806, 7.0710678118654755, 5.6568542494923806, 6.6568542494923806, 26.142135623730955, 21.970562748477146, 9.4852813742385713, 8.0710678118654755, 12.071067811865477]",55,0.05577469455181434,,,1.7887998743255349,,,0.16488246774429949
166,,,"[29.041630560342625, 31.798989873223338, 48.79898987322332, 20.142135623730955, 8.0710678118654755, 7.0710678118654755, 8.0710678118654755, 38.041630560342618, 26.627416997969529, 6.2426406871192848, 5.6568542494923806, 17.727922061357859, 12.727922061357859, 1.0, 7.2426406871192848, 55.769552621700463, 10.485281374238571, 31.142135623730955, 8.4852813742385713, 8.4852813742385713, 19.071067811865476, 7.2426406871192848, 0, 7.0710678118654755, 26.556349186104054, 7.2426406871192848, 5.6568542494923806, 3.8284271247461898, 17.242640687119284, 1.4142135623730951, 9.8994949366116671, 9.8994949366116671, 3.4142135623730949, 50.284271247461881, 18.313708498984763, 41.627416997969519, 2.4142135623730949, 16.313708498984763, 8.0710678118654755, 1.0, 21.384776310850242, 52.526911934581157, 7.6568542494923797, 11.65685424949238, 15.142135623730955, 28.142135623730955, 7.0710678118654755, 8.0710678118654755, 1.0, 15.899494936611667, 40.213203435596427, 15.727922061357859, 0, 15.313708498984763, 8.4852813742385713]",55,0.06799327648502979,,,1.581554381983103,,,0.2742247570481352
167,,,"[22.313708498984763, 1.0, 8.4852813742385713, 12.899494936611667, 4.4142135623730949, 2.4142135623730949, 13.485281374238573, 23.142135623730958, 8.4852813742385713]",9,0.10636157847947324,,,0.6794462290936579,,,0.23677795078640637
168,,,"[13.899494936611667, 8.4852813742385713, 52.455844122715689, 2.8284271247461903, 7.2426406871192848, 32.55634918610405, 16.142135623730955, 0, 10.828427124746192, 32.313708498984766, 0, 53.526911934581165, 43.384776310850235, 53.69848480983498, 8.4852813742385713, 7.6568542494923797]",16,0.09341067883054918,,,0.9877458210134793,,,0.096183667829269945
169,,,"[7.4142135623730949, 5.2426406871192848, 9.2426406871192857, 8.0710678118654755, 7.6568542494923806, 0, 5.4142135623730949, 8.4852813742385713, 8.4852813742385713, 6.6568542494923806, 5.6568542494923806, 5.6568542494923806, 2.4142135623730949, 7.0710678118654755, 5.6568542494923806, 5.6568542494923806, 7.0710678118654755, 6.2426406871192848, 7.0710678118654755, 5.2426406871192848, 46.213203435596427, 9.0710678118654755, 8.8284271247461898, 18.071067811865476, 4.0, 9.4852813742385713, 14.485281374238571]",27,0.11406589897200221,,,0.6350318395064288,,,Fit Fail
170,,,"[6.6568542494923806, 1.4142135623730951, 21.899494936611671, 2.0, 0, 5.2426406871192848, 6.2426406871192848, 6.8284271247461898, 9.6568542494923797, 17.727922061357859, 7.2426406871192848, 4.2426406871192857, 0, 2.4142135623730949, 6.6568542494923806, 7.0710678118654755]",16,0.14716946426699493,,,0.5268919300012915,,,0.068825532939478518
171,,,"[18.899494936611667, 8.4852813742385713, 14.313708498984763, 6.8284271247461898, 14.828427124746192, 6.6568542494923806, 5.6568542494923806, 8.0710678118654755, 11.242640687119287, 5.2426406871192848, 7.6568542494923806, 45.627416997969512, 12.071067811865477, 2.0, 14.899494936611669, 6.6568542494923806, 12.485281374238571, 15.899494936611667, 1.0, 19.656854249492383, 1.0, 7.2426406871192857, 17.899494936611667, 6.6568542494923806, 0, 30.313708498984763, 7.0710678118654755, 7.0710678118654755, 8.6568542494923797, 18.313708498984763, 7.2426406871192848, 18.55634918610405, 7.0710678118654755]",33,0.13199686829021645,,,1.411780790585108,,,0.1126792750245451
172,,,"[31.142135623730958, 1.0, 27.899494936611667, 7.8284271247461898]",4,0.13950117745729668,,,0.2740505383609457,,,Fit Fail
173,,,"[1.0, 10.828427124746192, 7.0710678118654755, 17.899494936611667, 2.8284271247461903, 7.6568542494923797, 9.2426406871192839, 8.0710678118654755, 1.0, 13.071067811865477, 5.6568542494923806, 9.4852813742385713, 10.071067811865476, 6.2426406871192848, 5.6568542494923806, 5.6568542494923806]",16,0.2090543486217272,,,0.5740204957241806,,,0.20185686068694023
174,,,"[33.213203435596434, 2.4142135623730949, 7.0710678118654755, 8.2426406871192839, 17.414213562373096, 8.0710678118654755, 16.313708498984763, 7.6568542494923797, 5.6568542494923806]",9,0.25932308817103966,,,0.2766925504412039,,,Fit Fail
175,,,"[5.6568542494923806, 5.2426406871192848, 8.4852813742385713, 30.798989873223338, 5.2426406871192848, 7.6568542494923797, 9.2426406871192857, 24.727922061357859, 10.242640687119286, 7.0710678118654755, 8.0710678118654755, 9.8994949366116671, 9.2426406871192857, 4.8284271247461898, 9.8994949366116671, 4.4142135623730949, 1.0, 59.455844122715689, 2.0, 25.970562748477146, 12.727922061357859, 17.485281374238571]",22,0.12932952067349468,,,0.800371042366625,,,0.11193740526281012
176,,,"[17.313708498984763, 7.6568542494923797, 10.071067811865476, 9.2426406871192857, 45.455844122715703, 42.870057685088803, 6.8284271247461898, 0, 4.2426406871192857, 9.4852813742385713, 5.6568542494923806, 1.0, 5.6568542494923806, 14.727922061357859]",14,0.1544552906685621,,,0.6842815689034196,,,0.26089041092917714
177,,,"[7.0710678118654755, 17.727922061357859, 15.142135623730955, 25.55634918610405, 6.2426406871192857, 5.8284271247461898, 36.798989873223327, 0, 6.2426406871192848, 10.071067811865476, 9.2426406871192857, 14.071067811865477, 5.6568542494923806, 9.6568542494923797]",14,0.10811551647940655,,,0.5030470517482053,,,Neg. FWHM
178,,,"[12.071067811865477, 9.8994949366116671, 8.4852813742385713, 9.8994949366116671, 14.727922061357859, 8.2426406871192857, 1.4142135623730951, 7.0710678118654755, 11.65685424949238, 9.8994949366116671, 0, 11.899494936611667, 23.071067811865479, 2.4142135623730949]",14,0.27878929605374914,,,0.2935433790151753,,,0.018882027644643317
179,,,"[25.213203435596434, 31.213203435596434, 34.142135623730951, 6.4142135623730949, 4.2426406871192857, 20.142135623730955, 5.6568542494923806]",7,0.15618563328130736,,,0.32758385106680715,,,Fit Fail
